"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://inc5shop.com/blogs/blog","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/womens-flats","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/womens-sandals","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/latest-style-drop","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/products/womens-brown-casual-solid-round-toe-wedge-heels-102880-coffee","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/mens-formals","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/ethnic-footwear","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/the-march-edit-in-house-bag","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/shop-our-bestsellers","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/no-sale-inc5","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/shoulder-bags","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/pages/refund-policy","https://inc5shop.com/cdn/shop/files/Screenshot_2023-07-12_at_1.22.28_PM.png?v=1689148366&width=600","INC.5 SHOES PVT LTD ","20","Protocol-Relative","//body/div[@id='shopify-section-sections--21550390575348__header']/sticky-header/header/a/div/img","Header","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131325728.png?v=1778133710","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[20]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063299318004']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131325728.png?v=1778133710","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[21]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063299121396']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131325667.png?v=1778133667","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[20]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063299318004']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131325667.png?v=1778133667","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[21]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063299121396']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131325605.png?v=1778069615","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[22]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063298957556']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131298145.png?v=1778281243","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[23]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063287652596']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131298145.png?v=1778281243","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[24]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063287488756']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131298237.png?v=1778281270","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[23]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063287652596']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/platform-heels","https://inc5shop.com/cdn/shop/files/8909131298237.png?v=1778281270","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[24]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_9063287488756']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8849_BEIGE_1_4e8793d5-3808-4a1a-a628-0b3a065c8a9e.jpg?v=1755483278","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[1]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984608080116']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8849_BEIGE_1_4e8793d5-3808-4a1a-a628-0b3a065c8a9e.jpg?v=1755483278","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[2]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984608178420']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8849_TAN_1_05180839-1331-4674-83df-1cf30b216d6c.jpg?v=1755483275","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[1]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984608080116']/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG29-8849_TAN_1_05180839-1331-4674-83df-1cf30b216d6c.jpg?v=1755483275","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[2]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984608178420']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG35-8843_WHITE_1_fee83566-95d7-4f62-bb7a-a943cadf1bad.jpg?v=1755483204","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[3]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_WHITE_1_fee83566-95d7-4f62-bb7a-a943cadf1bad.jpg?v=1755483204","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[13]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_WHITE_1_fee83566-95d7-4f62-bb7a-a943cadf1bad.jpg?v=1755483204","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[14]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611586292']/div/img[2]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_WHITE_1_fee83566-95d7-4f62-bb7a-a943cadf1bad.jpg?v=1755483204","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[15]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611487988']/div/img[2]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG35-8843_NUDE_1_99ee66ee-3800-4ddd-affe-7c607a68f46b.jpg?v=1755483207","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[3]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_NUDE_1_99ee66ee-3800-4ddd-affe-7c607a68f46b.jpg?v=1755483207","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[13]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_NUDE_1_99ee66ee-3800-4ddd-affe-7c607a68f46b.jpg?v=1755483207","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[14]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611586292']/div/img[1]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_NUDE_1_99ee66ee-3800-4ddd-affe-7c607a68f46b.jpg?v=1755483207","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[15]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611487988']/div/div/img","Content","HTML","","",""
"Image","https://inc5shop.com/collections/bags-june-eoss-2026","https://inc5shop.com/cdn/shop/files/LYNG35-8843_BEIGE_1_5b4b8a1e-55c9-4f6c-90b1-7f1f2a29d3e9.jpg?v=1755483205","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[3]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/img[2]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_BEIGE_1_5b4b8a1e-55c9-4f6c-90b1-7f1f2a29d3e9.jpg?v=1755483205","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[13]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611684596']/div/img[2]","Content","HTML","","",""
"Image","https://inc5shop.com/collections/new-wallets","https://inc5shop.com/cdn/shop/files/LYNG35-8843_BEIGE_1_5b4b8a1e-55c9-4f6c-90b1-7f1f2a29d3e9.jpg?v=1755483205","","0","Protocol-Relative","//body/main/div[@id='shopify-section-template--21550394835188__product-grid']/div/div/div/div[@class='collection']/ul/li[14]/div/div/div[2]/div[@class='card__information']/div[@id='productcardcolor_8984611586292']/div/div/img","Content","HTML","","",""
