"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://cdn.shopify.com/extensions/019f455a-4fa1-7c03-aea8-57ec03bc13c6/omni-storelocator-app-2-307/assets/map-style.js","text/html; charset=utf-8","404","Not Found","Non-Indexable","Client Error","0","0.066","",""
