"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://inc5shop.com/cdn/shop/files/MEN_FOOTWEAR_800x.webp?v=1748256395","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://inc5shop.com/cdn/shop/files/BAGS_800x.webp?v=1748256431","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://inc5shop.com/cdn/shop/files/WOMEN_FOOTWEAR_800x.webp?v=1748256415","image/jpeg","200","OK","1.1","Indexable","","","",""
