"Address","Word Count","Indexability","Indexability Status"
"https://inc5shop.com/pages/contactus","101","Indexable",""
"https://inc5shop.com/pages/clearance-sale","94","Indexable",""
"https://inc5shop.com/cart","114","Indexable",""
"https://inc5shop.com/pages/about-us","173","Indexable",""
