"Address","Status Code","Status","Inlinks","Matched Robots.txt Line"
"https://inc5shop.com/cdn/shop/t/203/assets/cart.js?v=53973376719736494311770717761","0","Blocked by robots.txt","0","Line:64 /*/cart.js"
"https://inc5shop.com/checkouts/internal/preloads.js?locale=en-IN&default_configuration_id=484770036","0","Blocked by robots.txt","0","Line:47 /checkouts/"
