"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://inc5shop.com/collections/platform-heels","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/platform-heels","",""
"https://inc5shop.com/collections/bags-june-eoss-2026","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/bags-june-eoss-2026","",""
"https://inc5shop.com/collections/mens-slipons","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/mens-slipons","",""
"https://inc5shop.com/collections/clutch-bags","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/clutch-bags","",""
"https://inc5shop.com/collections/men-footwear","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/men-footwear","",""
"https://inc5shop.com/collections/mens-june-eoss-2026","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/mens-june-eoss-2026","",""
"https://inc5shop.com/pages/contactus","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/pages/contactus","",""
"https://inc5shop.com/collections/mens-sandals","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/mens-sandals","",""
"https://inc5shop.com/collections/mens-driving-shoes","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/mens-driving-shoes","",""
"https://inc5shop.com/collections/flat-50-off","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/flat-50-off","",""
"https://inc5shop.com/pages/clearance-sale","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/pages/clearance-sale","",""
"https://inc5shop.com/pages/care-instructions","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/pages/care-instructions","",""
"https://inc5shop.com/collections/mens-boots","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/mens-boots","",""
"https://inc5shop.com/collections/the-new-edit","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/the-new-edit","",""
"https://inc5shop.com/collections/like-mother-like-daughter?filter.v.availability=1","text/html; charset=utf-8","200","OK","1.1","Non-Indexable","Canonicalised","https://inc5shop.com/collections/like-mother-like-daughter","",""
"https://inc5shop.com/pages/payment-delivery-policy","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/pages/payment-delivery-policy","",""
"https://inc5shop.com/collections/women-footwear","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/women-footwear","",""
"https://inc5shop.com/cart","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/cart","",""
"https://inc5shop.com/collections/new-wallets","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/new-wallets","",""
"https://inc5shop.com/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/","",""
"https://inc5shop.com/collections/the-prime-fit-collection","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/the-prime-fit-collection","",""
"https://inc5shop.com/products/inc-5-block-heel-fashion-sandal-for-womens-600588-ant-gold-gold","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/products/inc-5-block-heel-fashion-sandal-for-womens-600588-ant-gold-gold","",""
"https://inc5shop.com/collections/womens-wedges","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/womens-wedges","",""
"https://inc5shop.com/collections/womens-mules","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/womens-mules","",""
"https://inc5shop.com/collections/transparent-heel-for-women","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/transparent-heel-for-women","",""
"https://inc5shop.com/collections/flat-50","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/flat-50","",""
"https://inc5shop.com/collections/shop-wallets","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/collections/shop-wallets","",""
"https://inc5shop.com/pages/about-us","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/pages/about-us","",""
"https://inc5shop.com/products/women-white-and-multicoloured-open-toe-flats-with-knot-detail-101764-white","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/products/women-white-and-multicoloured-open-toe-flats-with-knot-detail-101764-white","",""
"https://inc5shop.com/blogs/blog","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://inc5shop.com/blogs/blog","",""
