"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://offlimits.co.in/collections/women-walking","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","87","0.121","",""
"https://offlimits.co.in/collections/men-tshirts-graphic-tees?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-tshirts-graphic-tees?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/men-tshirts-graphic-tees?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-gym-training?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-gym-training?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-gym-training?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/skate-sneakers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/skate-sneakers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/skate-sneakers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sweatshirts?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sweatshirts?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sweatshirts?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sandals-sliders?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sandals-sliders?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-sandals-sliders?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-running-shoes?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-running-shoes?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-running-shoes?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/stussy-for-women?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/stussy-for-women?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/stussy-for-women?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/black-sneakers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/black-shoes-for-men?srsltid=AfmBOoqGT_qNT3Pt8Sb5bzRrxU_xuGBTzCCycxgJRfAaOm41ofyk63nI&utm_source=chatgpt.com","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.122","",""
"https://offlimits.co.in/collections/black-sneakers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/black-sneakers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-new-releases?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-new-releases?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/women-new-releases?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/big-tall?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
"https://offlimits.co.in/collections/big-tall?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","1","","",""
