"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/collections/women-new-releases?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","79","","https://offlimits.co.in/collections/women-new-releases?sort_by=price-descending"
"https://offlimits.co.in/collections/big-tall?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","68","","https://offlimits.co.in/collections/big-tall?sort_by=price-ascending"
"https://offlimits.co.in/collections/big-tall?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","65","","https://offlimits.co.in/collections/big-tall?sort_by=best-selling"
"https://offlimits.co.in/collections/big-tall?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","69","","https://offlimits.co.in/collections/big-tall?sort_by=price-descending"
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","77","","https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-ascending"
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","74","","https://offlimits.co.in/collections/mens-sports-shoes?sort_by=best-selling"
"https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","78","","https://offlimits.co.in/collections/mens-sports-shoes?sort_by=price-descending"
"https://offlimits.co.in/collections/gym-training?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","72","","https://offlimits.co.in/collections/gym-training?sort_by=price-ascending"
"https://offlimits.co.in/collections/gym-training?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","73","","https://offlimits.co.in/collections/gym-training?sort_by=price-descending"
"https://offlimits.co.in/collections/gym-training?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","69","","https://offlimits.co.in/collections/gym-training?sort_by=best-selling"
"https://offlimits.co.in/collections/mens-sneakers?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","73","","https://offlimits.co.in/collections/mens-sneakers?sort_by=price-ascending"
"https://offlimits.co.in/collections/mens-sneakers?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","70","","https://offlimits.co.in/collections/mens-sneakers?sort_by=best-selling"
"https://offlimits.co.in/collections/mens-sneakers?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","74","","https://offlimits.co.in/collections/mens-sneakers?sort_by=price-descending"
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-descending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","80","","https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-descending"
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","79","","https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=price-ascending"
"https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=best-selling","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","76","","https://offlimits.co.in/collections/men-hoodies-jackets?sort_by=best-selling"
"https://offlimits.co.in/collections/men-new-releases?sort_by=price-ascending","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","76","","https://offlimits.co.in/collections/men-new-releases?sort_by=price-ascending"
