"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","117","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-trail-edition-dark-olive-black-ocm-681-03"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/gladiator-explorex-off-white-bottle-green-ocm-724-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","120","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/gladiator-explorex-off-white-bottle-green-ocm-724-05"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","119","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-panda-black-white-orm-599-08"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-light-grey-off-white-light-grey-orm-599-07","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","133","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-light-grey-off-white-light-grey-orm-599-07"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","120","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/baseline-23-philly-76ers-off-white-r-blue-ocm-828-03"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-off-white-black-orm-599-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","117","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-off-white-black-orm-599-05"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/gladiator-explorex-transformative-teal-ocm-724-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","117","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/gladiator-explorex-transformative-teal-ocm-724-04"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-sugar-swizzle-tan-orm-599-06","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","119","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/s-w-a-t-sports-edition-sugar-swizzle-tan-orm-599-06"
"https://offlimits.co.in/collections/high-top-shoes-for-men/products/baseline-23-chicago-bulls-off-white-red-black-ocm-828-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","124","","https://offlimits.co.in/collections/high-top-shoes-for-men/products/baseline-23-chicago-bulls-off-white-red-black-ocm-828-04"
"https://offlimits.co.in/collections/women-clothing/products/womens-pcf-cns-hood-ts-2-zipper-hooded-tracksuits-otw-150-01","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","120","","https://offlimits.co.in/collections/women-clothing/products/womens-pcf-cns-hood-ts-2-zipper-hooded-tracksuits-otw-150-01"
