"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://offlimits.co.in/pages/sitemap","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/casual-shoes-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/high-top-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-white-ocw-926-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-clothing","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/pages/privacy-policy","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-running-shoes","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-bestsellers","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-gym-training","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-running-gym","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/pages/return-exchange","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/instagram.svg?v=1634556983","instagram","9","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[1]/aside/div/div/div[@class='social-icons']/ul/li[1]/a/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/New_Project_12.jpg?v=1741157229","","0","Absolute","//body/div[@id='nt_wrapper']/div[@id='nt_content']/div[@id='shopify-section-custom_html_r9UJAP']/div/div/div/div/a[3]/img","Content","HTML","","",""
"Image","https://offlimits.co.in/","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/gladiator-off-white-orm-661-02","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-clothing","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/white-sneaker","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women-track-suits","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women-walking","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/s-w-a-t-men","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/sparta-pro-blue-orange-orm-795-03","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-track-suits","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/basketball-boots","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-shorts","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-sweatshirts","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/pages/store-gallery","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/pages/sitemap","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/casual-shoes-men","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/high-top-shoes-for-men","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-white-ocw-926-02","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women-clothing","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/pages/privacy-policy","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-running-shoes","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women-bestsellers","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/men-gym-training","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/women-running-gym","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/pages/return-exchange","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.gokwik.co/v4/images/upi-icons.svg","upi icon","8","Absolute","//body/div[@id='shopify-section-cart_widget']/div/form/div[@class='mini_cart_wrap']/div[2]/div[@class='gokwik-checkout']/button/span[@class='pay-opt-icon']/img[1]","Content","HTML","","",""
"Image","https://offlimits.co.in/","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/gladiator-off-white-orm-661-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-clothing","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/white-sneaker","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-track-suits","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-walking","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/s-w-a-t-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/sparta-pro-blue-orange-orm-795-03","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-track-suits","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/basketball-boots","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-shorts","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-sweatshirts","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/pages/store-gallery","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/pages/sitemap","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/casual-shoes-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/high-top-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-white-ocw-926-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-clothing","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/pages/privacy-policy","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/men-running-shoes","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/coast-big-tall-off-white-yellow-purple-ocm-878-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/women-bestsellers","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
"Image","https://offlimits.co.in/collections/new-arrivals-2026/products/roger-select-black-silver-ocm-915-08","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Union_8_2x_66a28479-9a4e-4cb2-86ac-8f95d26f7f57.png?v=1714115258","union","5","Absolute","//body/div[@id='nt_wrapper']/footer/div[@id='shopify-section-footer_top']/div/div/div[@class='row']/div[2]/aside/div/form/div[@class='mc4wp-form-fields']/div/div[1]/div/button/span/img","Aside","HTML","","",""
