"Address","Status Code","Status","Inlinks","Matched Robots.txt Line"
"https://offlimits.co.in/collections/men-new-releases?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/performance?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/performance?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/performance?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/mens-bestsellers?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-basketball?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-basketball?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-basketball?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-tshirts-graphic-tees?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-shorts?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-shorts?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-shorts?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-sneakers?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-sneakers?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/women-sneakers?sort_by=best-selling","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/new-arrivals-2026?sort_by=price-ascending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
"https://offlimits.co.in/collections/new-arrivals-2026?sort_by=price-descending","0","Blocked by robots.txt","1","Line:14 /collections/*sort_by*"
