"Type","Source","Destination","Size (Bytes)"
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/6989d89379a88_size_15_dbead77f-4b21-4dc6-9be5-3cb4dc5a724e.png?v=1770643023","222649"
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/6989d89379a88_size_15_dbead77f-4b21-4dc6-9be5-3cb4dc5a724e.png?v=1770643023","222649"
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/6989d89379a88_size_15_dbead77f-4b21-4dc6-9be5-3cb4dc5a724e.png?v=1770643023","222649"
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/6989d89379a88_size_15_dbead77f-4b21-4dc6-9be5-3cb4dc5a724e.png?v=1770643023","222649"
"Image","https://offlimits.co.in/collections/white-shoes-for-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/6989d89379a88_size_15_dbead77f-4b21-4dc6-9be5-3cb4dc5a724e.png?v=1770643023","222649"
"Image","https://offlimits.co.in/","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/gladiator-off-white-orm-661-02","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/men-clothing","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/white-sneaker","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/women-track-suits","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/women-walking","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/new-arrivals","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/s-w-a-t-men","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/mens-bestsellers/products/sparta-pro-blue-orange-orm-795-03","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/men-track-suits","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/basketball-boots","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/men-shorts","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
"Image","https://offlimits.co.in/collections/men-sweatshirts","https://cdn.shopify.com/s/files/1/0549/2926/0637/files/Mask_Group_45_2x_a50b4329-12b5-4442-9b38-4d4878dfd311.png?v=1714371480","124012"
