"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://offlimits.co.in/collections/gym-training","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","48","","https://offlimits.co.in/collections/gym-training"
"https://offlimits.co.in/collections/mens-sneakers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","49","","https://offlimits.co.in/collections/mens-sneakers"
"https://offlimits.co.in/collections/men-new-releases","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","52","","https://offlimits.co.in/collections/men-new-releases"
"https://offlimits.co.in/collections/men-hoodies-jackets","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","55","","https://offlimits.co.in/collections/men-hoodies-jackets"
"https://offlimits.co.in/collections/performance","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","47","","https://offlimits.co.in/collections/performance"
"https://offlimits.co.in/collections/mens-bestsellers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","52","","https://offlimits.co.in/collections/mens-bestsellers"
"https://offlimits.co.in/collections/uk-13-size","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","46","","https://offlimits.co.in/collections/uk-13-size"
"https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-dark-grey-ocw-926-04","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","103","","https://offlimits.co.in/collections/new-arrivals-2026/products/splash-mode-for-her-dark-grey-ocw-926-04"
"https://offlimits.co.in/collections/men-basketball","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","50","","https://offlimits.co.in/collections/men-basketball"
"https://offlimits.co.in/collections/men-lifestyle-recover-kicks","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","63","","https://offlimits.co.in/collections/men-lifestyle-recover-kicks"
"https://offlimits.co.in/collections/women-shorts","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","48","","https://offlimits.co.in/collections/women-shorts"
"https://offlimits.co.in/collections/women-tshirts-graphic-tees","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","62","","https://offlimits.co.in/collections/women-tshirts-graphic-tees"
"https://offlimits.co.in/collections/women-sneakers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","50","","https://offlimits.co.in/collections/women-sneakers"
"https://offlimits.co.in/collections/new-arrivals-2026","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","53","","https://offlimits.co.in/collections/new-arrivals-2026"
"https://offlimits.co.in/collections/men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","39","","https://offlimits.co.in/collections/men"
"https://offlimits.co.in/collections/women-pants-sweatpants","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","58","","https://offlimits.co.in/collections/women-pants-sweatpants"
"https://offlimits.co.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.7.0.min.js","text/javascript","200","OK","Non-Indexable","Canonicalised","","79","","https://offlimits.co.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-3.7.0.min.js"
"https://offlimits.co.in/collections/black-shoes-for-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","55","","https://offlimits.co.in/collections/black-shoes-for-men"
"https://offlimits.co.in/collections/men-trail","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","45","","https://offlimits.co.in/collections/men-trail"
"https://offlimits.co.in/collections/stussy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","42","","https://offlimits.co.in/collections/stussy"
"https://offlimits.co.in/cdn/shop/t/69/assets/theme.css?enable_css_minification=1&v=165936474181828770511782293440","text/css","200","OK","Non-Indexable","Canonicalised","","113","","https://offlimits.co.in/cdn/shop/t/69/assets/theme.css?enable_css_minification=1&v=165936474181828770511782293440"
"https://offlimits.co.in/collections/mens-running-gym-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","58","","https://offlimits.co.in/collections/mens-running-gym-shoes"
"https://offlimits.co.in/cdn/shop/files/White_bd587976-9bc5-4d9c-a498-1b213db7403d_170x.svg?v=1717740426","image/svg+xml","200","OK","Indexable","","","103","","https://offlimits.co.in/cdn/shop/files/White_bd587976-9bc5-4d9c-a498-1b213db7403d_170x.svg?v=1717740426"
