"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://offlimits.co.in/cdn/shop/files/1_17_4f5c9cde-858e-4925-87d7-360d27c4e6f8_80x80.jpg?v=1785824631","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/2_18_777fdb6f-90f3-4661-9cd6-4c8b952508c9.jpg?v=1785824630","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_4.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_7.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/1_17_4f5c9cde-858e-4925-87d7-360d27c4e6f8.jpg?v=1785824631","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_3.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_5.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/DSC_8240.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_2.jpg?v=1709557359","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/ORM-60003_6.jpg?v=1772020551","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/preview_images/5a9c8c061acb4c3e88db367d4b97985e.thumbnail.0000000000_1024x1024.jpg?v=1772020495","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/s2s_2_df393801-8f94-4f77-b0ed-a73b4f018eab.png?v=1786446192","image/png","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_5.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_3.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_7.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_8.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://offlimits.co.in/cdn/shop/files/OCM-93605_1_1_80x80.jpg?v=1786973272","image/jpeg","200","OK","1.1","Indexable","","","",""
