check_id,url,severity,status,source,artifact_ref,result,next_action
crawl_status,https://inc5shop.com/products/driving-shoes-tan-763-13,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/driving-shoes-tan-763-13,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Title: Buy Now driving-shoes-tan-763-13 Buy Now driving-shoes-tan-763-13,
meta_description_present,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,"Meta description: Experience comfort and class with INC5 Tan 763-13 Driving Shoes. Soft interiors, premium grip, and elegant design crafted for men who value relaxed sophistication.",
single_h1,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/driving-shoes-tan-763-13,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Canonical: https://inc5shop.com/products/driving-shoes-tan-763-13,
schema_present,https://inc5shop.com/products/driving-shoes-tan-763-13,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/driving-shoes-tan-763-13,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/driving-shoes-tan-763-13,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/driving-shoes-tan-763-13,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Rendered public text has 59746 words.,
content_type_classifiable,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/driving-shoes-tan-763-13,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now driving-shoes-tan-763-13 Buy Now driving-shoes-tan-763-13.,
heading_not_keyword_stuffed,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,14 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/driving-shoes-tan-763-13,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/driving-shoes-tan-763-13,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,Rendered public text has 59746 words.,
docs_content_extractable,https://inc5shop.com/products/driving-shoes-tan-763-13,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/1cd2980a67b1/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/flat-embroided-toe-post-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/flat-embroided-toe-post-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Title: Women Rose Gold Embellished One Toe Flats Women Rose Gold Embellished One Toe Flats,
meta_description_present,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,"Meta description: Give compact storage a sleek touch with footwear, for cards and tiny bags, with crisp structure, with crisp structure, clean and refined. Cover ankles in style.",
single_h1,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/flat-embroided-toe-post-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Canonical: https://inc5shop.com/products/flat-embroided-toe-post-1,
schema_present,https://inc5shop.com/products/flat-embroided-toe-post-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/flat-embroided-toe-post-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,0 images are missing alt text.,
sitemap_inclusion,https://inc5shop.com/products/flat-embroided-toe-post-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/flat-embroided-toe-post-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Rendered public text has 63746 words.,
content_type_classifiable,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/flat-embroided-toe-post-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Women Rose Gold Embellished One Toe Flats Women Rose Gold Embellished One Toe Flats.,
heading_not_keyword_stuffed,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/flat-embroided-toe-post-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/flat-embroided-toe-post-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,Rendered public text has 63746 words.,
docs_content_extractable,https://inc5shop.com/products/flat-embroided-toe-post-1,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/10b0eea2f32e/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Title: Buy Now formal-slippons-coffee-909-106b123 Buy Now formal-slippons-coffee-909-106b123,
meta_description_present,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,"Meta description: Refined and stylish, INC5 Coffee Formal Slip-ons feature premium craftsmanship, cushioned comfort, and elegant texture—ideal for work or formal occasions.",
single_h1,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Canonical: https://inc5shop.com/products/formal-slippons-coffee-909-106b123,
schema_present,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Rendered public text has 59722 words.,
content_type_classifiable,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now formal-slippons-coffee-909-106b123 Buy Now formal-slippons-coffee-909-106b123.,
heading_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,Rendered public text has 59722 words.,
docs_content_extractable,https://inc5shop.com/products/formal-slippons-coffee-909-106b123,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/fa4d1acc18a6/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/formal-slippons-tan-909-106d88,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/formal-slippons-tan-909-106d88,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Title: Buy Now formal-slippons-tan-909-106d88 Buy Now formal-slippons-tan-909-106d88,
meta_description_present,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,"Meta description: Step confidently in INC5 Tan Formal Slip-ons. Polished design meets comfort, offering the perfect blend of sophistication and durability for work or evening occasions.",
single_h1,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/formal-slippons-tan-909-106d88,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Canonical: https://inc5shop.com/products/formal-slippons-tan-909-106d88,
schema_present,https://inc5shop.com/products/formal-slippons-tan-909-106d88,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/formal-slippons-tan-909-106d88,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/formal-slippons-tan-909-106d88,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/formal-slippons-tan-909-106d88,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Rendered public text has 59838 words.,
content_type_classifiable,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/formal-slippons-tan-909-106d88,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now formal-slippons-tan-909-106d88 Buy Now formal-slippons-tan-909-106d88.,
heading_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/formal-slippons-tan-909-106d88,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,26 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/formal-slippons-tan-909-106d88,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,Rendered public text has 59838 words.,
docs_content_extractable,https://inc5shop.com/products/formal-slippons-tan-909-106d88,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/a0fc13bff823/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/formal-slippons-tan-a454-10,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/formal-slippons-tan-a454-10,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Title: Buy Now formal-slippons-tan-a454-10 Buy Now formal-slippons-tan-a454-10,
meta_description_present,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,"Meta description: Lift festive attire gracefully with tan formal slip-ons, for lehengas, kurtas and celebrations, for wardrobe variety, refined and modern. Shape a clean profile.",
single_h1,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/formal-slippons-tan-a454-10,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Canonical: https://inc5shop.com/products/formal-slippons-tan-a454-10,
schema_present,https://inc5shop.com/products/formal-slippons-tan-a454-10,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/formal-slippons-tan-a454-10,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/formal-slippons-tan-a454-10,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/formal-slippons-tan-a454-10,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Rendered public text has 59598 words.,
content_type_classifiable,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/formal-slippons-tan-a454-10,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Critical page content rendered successfully.,
title_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Title reviewed for repeated terms and separator stuffing: Buy Now formal-slippons-tan-a454-10 Buy Now formal-slippons-tan-a454-10.,
heading_not_keyword_stuffed,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,15 rendered headings reviewed for stuffing.,
preview_controls_safe,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,No harmful snippet preview controls were detected.,
url_path_clean,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,"URL path reviewed for IDs, dates, session keys, and implementation details.",
media_support_present,https://inc5shop.com/products/formal-slippons-tan-a454-10,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,22 images found on the page.,
content_not_ai_slop,https://inc5shop.com/products/formal-slippons-tan-a454-10,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Rendered copy reviewed for common generic AI filler phrases.,
thin_prompt_variant_pages,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,Rendered public text has 59598 words.,
docs_content_extractable,https://inc5shop.com/products/formal-slippons-tan-a454-10,medium,not_applicable,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/f04068f9260c/firecrawl.json,This is not a docs or support URL.,
crawl_status,https://inc5shop.com/products/mens-brown-formal-sandal-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,URL crawled with status 200.,
indexable,https://inc5shop.com/products/mens-brown-formal-sandal-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Indexability is yes.,
title_present,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Title: Buy Now mens-brown-formal-sandal-1 Buy Now mens-brown-formal-sandal-1,
meta_description_present,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,"Meta description: Polish outfits with brown formal solid sandals, made for city comfort with a composed silhouette; helps every outfit feel ready, refined and confidently styled.",
single_h1,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,H1 count is 2.,Use one clear H1 on the page.
canonical_match,https://inc5shop.com/products/mens-brown-formal-sandal-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Canonical: https://inc5shop.com/products/mens-brown-formal-sandal-1,
schema_present,https://inc5shop.com/products/mens-brown-formal-sandal-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,"Schema types: Brand, Offer, Organization, Product, ProductGroup",
image_alt_text,https://inc5shop.com/products/mens-brown-formal-sandal-1,low,fail,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,2 images are missing alt text.,Add useful alt text for meaningful images.
sitemap_inclusion,https://inc5shop.com/products/mens-brown-formal-sandal-1,low,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Sitemap inclusion is yes.,
content_visible,https://inc5shop.com/products/mens-brown-formal-sandal-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Rendered public text has 61660 words.,
content_type_classifiable,https://inc5shop.com/products/mens-brown-formal-sandal-1,medium,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,"Public URL, title, and rendered text were reviewed for a recognizable page type.",
resource_rendering_not_blocked,https://inc5shop.com/products/mens-brown-formal-sandal-1,high,pass,firecrawl,brands/inc5/references/crawls/inc5-systemic-audit-public-html-20260709/pages/e8852fdb1d1a/firecrawl.json,Critical page content rendered successfully.,
