"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://urbnworld.com/products/240w-flex-cord-usb-c-to-c-1-2m-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.102","",""
"https://urbnworld.com/policies/terms-of-service","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.921","",""
"https://urbnworld.com/products/7in1-tower-strip","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","12","0.381","",""
"https://urbnworld.com/products/33w-gan-wall-adapter","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.089","",""
"https://urbnworld.com/products/10000-mah-nano-triple-melon-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.109","",""
"https://urbnworld.com/collections/special-edition-1","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.104","",""
"https://urbnworld.com/pages/career","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.128","",""
"https://urbnworld.com/products/urbn-thump-300-hd-wireless-headphone","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.100","",""
"https://urbnworld.com/products/10000-mah-nano-blueberry-peach-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.120","",""
"https://urbnworld.com/collections/power-banks","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","11","0.102","",""
"https://urbnworld.com/products/100w-type-c-to-type-c-pd-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.095","",""
"https://urbnworld.com/products/carbon-fibre-20w-10-000-mah-ltg-type-c-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.454","",""
"https://urbnworld.com/collections/multi-connector","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","12","0.090","",""
"https://urbnworld.com/products/4-in-1-65w-ps-edition-cable-4-ft","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.099","",""
"https://urbnworld.com/collections/gan-charger","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.111","",""
"https://urbnworld.com/policies/privacy-policy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.140","",""
"https://urbnworld.com/collections/laptop-charging","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.105","",""
"https://urbnworld.com/products/urbn-thump-550-hd-wireless-headphone","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","1.114","",""
"https://urbnworld.com/blogs/news/a-complete-guide-to-choosing-the-right-adapter-for-your-phone-a-beginners-handbook","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.094","",""
"https://urbnworld.com/collections/magtag","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.109","",""
"https://urbnworld.com/search","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.332","",""
"https://urbnworld.com/collections/urbn-qi2-power-banks","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.092","",""
"https://urbnworld.com/collections/android-charger","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.103","",""
"https://urbnworld.com/pages/contact","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","3","0.164","",""
"https://urbnworld.com/products/beat-600-bluetooth-truly-wireless-tws","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.113","",""
"https://urbnworld.com/products/100w-4in1-quad-cable-blue","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.097","",""
"https://urbnworld.com/products/tag-it-smart-coin-finder","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.100","",""
"https://urbnworld.com/collections/smart-living","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.108","",""
"https://urbnworld.com/blogs/news/the-unsung-hero-the-importance-of-a-good-quality-phone-charging-cable-for-fast-charging-solutions","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.096","",""
"https://urbnworld.com/collections/20000mah","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.100","",""
"https://urbnworld.com/products/20-000-mah-nano-slim-ps-edition-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.099","",""
"https://urbnworld.com/products/4-in-1-65w-ps-edition-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.116","",""
"https://urbnworld.com/products/10000-mah-nano-grape-ice-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.102","",""
"https://urbnworld.com/collections/gan-pro-charger","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.099","",""
"https://urbnworld.com/collections/android-must-haves","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.132","",""
"https://urbnworld.com/blogs/news","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.462","",""
"https://urbnworld.com/products/20w-pd-wall-charger","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.098","",""
"https://urbnworld.com/collections/apple-exclusive","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.299","",""
"https://urbnworld.com/collections/urbnone","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","6","0.094","",""
"https://urbnworld.com/collections/laptop-chargers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.098","",""
"https://urbnworld.com/products/30w-super-fast-lightning-mfi-certified-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.092","",""
"https://urbnworld.com/files/preview_images/ab20bee07f3743f0a7697bac87bb98e4.thumbnail.0000000000.jpg","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","0","0.096","",""
"https://urbnworld.com/collections/metal-series-20w-qc-pd","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.323","",""
"https://urbnworld.com/collections/laptop-gear","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.137","",""
"https://urbnworld.com/collections/usb-c-cable","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","12","0.101","",""
"https://urbnworld.com/collections/adapters","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.507","",""
"https://urbnworld.com/collections/audio","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","6","0.091","",""
"https://urbnworld.com/collections/wireless-powerbank-15w-qc-pd","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.088","",""
"https://urbnworld.com/products/bang-800-speaker","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.107","",""
"https://urbnworld.com/pages/warranty-policy","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.118","",""
"https://urbnworld.com/products/bang-500-speaker","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.090","",""
"https://urbnworld.com/collections/special-edition","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.096","",""
"https://urbnworld.com/products/10-000-mah-nano-slim-ps-edition-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","4","0.473","",""
"https://urbnworld.com/products/25000mah-mega-stack-100w-power-bank","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.116","",""
"https://urbnworld.com/collections/chargers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","3","0.350","",""
"https://urbnworld.com/blogs/news/unlocking-the-mystery-of-power-banks-a-beginners-handbook-for-selecting-the-ideal-capacity","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.108","",""
"https://urbnworld.com/products/nano-zap-power-bank-black-edition","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.118","",""
"https://urbnworld.com/collections/iphone-exclusive","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","2","0.107","",""
"https://urbnworld.com/collections/ios-charger","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","8","0.117","",""
"https://urbnworld.com/products/200w-gan-power-hub","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","18","0.331","",""
"https://urbnworld.com/collections/power-strip-1","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","1","0.090","",""
"https://urbnworld.com/account/login","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","6","0.106","",""
